client_id,label,usia,gender,jumlah_tanggungan,pendidikan,status_nikah,penghasilan_tahunan,tipe_kartu_kredit,lama_nasabah,jumlah_produk,bulan_nonactive,jumlah_kontak,total_limit_kredit,total_limit_kredit_dipakai,sisa_limit_kredit,rasio_transaksi_Q4_Q1 ,total_transaksi,jumlah_transaksi,rasio_jumlah_transaksi_Q4_Q1,rasio_pemakaian
715628733,0,40,F,4,Unknown,Single,Less than $40K,Blue,36,6,3,4,7587.0,0,7587.0,0.82,3157,59,0.844,0.0
711907083,0,53,M,1,High School,Unknown,$80K - $120K,Blue,36,3,3,4,14111.0,1034,13077.0,0.505,2950,64,0.684,0.073
718308558,0,49,F,4,Graduate,Divorced,Less than $40K,Blue,37,2,6,1,1838.0,1155,683.0,0.742,7688,93,0.409,0.628
720771933,0,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,5,2,1,1994.0,0,1994.0,0.829,4434,69,0.568,0.0
766628733,0,56,M,3,Uneducated,Single,$60K - $80K,Blue,49,3,3,3,1623.0,0,1623.0,1.058,4965,74,0.805,0.0
757527033,0,53,F,2,College,Single,Less than $40K,Blue,46,3,5,2,2153.0,0,2153.0,0.766,4628,69,0.971,0.0
717556758,0,52,F,2,High School,Single,Less than $40K,Blue,36,1,2,3,3029.0,2267,762.0,0.842,14934,113,0.823,0.748
715361433,0,53,F,2,High School,Single,Less than $40K,Blue,36,2,2,3,1874.0,994,880.0,0.713,4194,78,0.857,0.53
771544533,1,42,F,5,High School,Married,Unknown,Blue,30,3,1,4,3578.0,0,3578.0,0.759,1015,36,0.44,0.0
822902508,0,41,F,3,College,Single,$40K - $60K,Blue,37,3,3,3,8376.0,1219,7157.0,0.644,4015,77,0.75,0.146
710129283,0,45,F,4,Uneducated,Married,Unknown,Blue,26,4,3,1,16317.0,0,16317.0,0.742,2944,71,0.972,0.0
710067183,0,28,M,1,High School,Single,Less than $40K,Blue,36,5,2,3,1950.0,0,1950.0,0.803,2074,81,0.8,0.0
815589558,0,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,45,6,3,2,1867.0,1478,389.0,0.727,4097,70,0.707,0.792
714237033,1,42,F,4,Uneducated,Married,Unknown,Blue,36,6,2,3,5557.0,2246,3311.0,0.518,2299,39,0.444,0.404
719671383,0,40,F,3,Uneducated,Unknown,Less than $40K,Blue,30,2,3,2,2969.0,0,2969.0,0.74,4109,70,1.0,0.0
772148058,0,45,M,3,Graduate,Unknown,$80K - $120K,Blue,34,6,6,3,2210.0,759,1451.0,0.892,2755,53,0.559,0.343
718757808,0,56,F,1,Uneducated,Unknown,$40K - $60K,Blue,46,4,3,3,2929.0,1287,1642.0,0.497,3875,67,0.595,0.439
711341433,0,34,F,2,Graduate,Single,Unknown,Blue,24,6,3,3,3095.0,2010,1085.0,0.668,3901,77,0.711,0.649
715369008,0,46,F,3,High School,Single,Less than $40K,Blue,36,1,2,2,3759.0,0,3759.0,0.722,15331,106,0.767,0.0
720440583,0,35,M,2,Unknown,Married,$80K - $120K,Blue,36,6,2,2,2263.0,1188,1075.0,0.84,1927,47,0.382,0.525
710866758,0,42,F,4,High School,Married,Less than $40K,Blue,31,5,1,2,1640.0,888,752.0,0.715,4074,73,0.872,0.541
716631708,0,56,M,2,High School,Married,$60K - $80K,Blue,36,4,3,1,2713.0,1990,723.0,0.7,4027,67,0.634,0.734
712113558,1,45,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,3,24844.0,1273,23571.0,0.437,6549,75,0.974,0.051
710449983,0,38,M,2,High School,Married,$120K +,Blue,29,4,1,2,2818.0,1656,1162.0,1.404,2916,45,0.957,0.588
713444058,0,45,M,1,Unknown,Divorced,$40K - $60K,Silver,31,3,1,1,17437.0,2225,15212.0,0.814,3381,51,0.594,0.128
713162358,0,49,F,4,Unknown,Single,$40K - $60K,Blue,36,4,3,2,9595.0,509,9086.0,0.625,4050,72,0.5,0.053
780717483,0,51,F,3,High School,Married,Less than $40K,Blue,40,6,3,3,7540.0,773,6767.0,0.688,4755,58,0.706,0.103
718558758,1,34,M,1,Unknown,Single,$80K - $120K,Blue,22,1,2,2,3711.0,1413,2298.0,0.175,3922,51,0.645,0.381
778698408,0,37,F,4,Uneducated,Married,Less than $40K,Blue,18,5,1,2,2930.0,2024,906.0,0.903,1686,34,0.7,0.691
810040908,0,42,F,3,High School,Single,Less than $40K,Blue,37,1,3,1,3787.0,824,2963.0,0.809,16220,120,0.69,0.218
717278808,0,37,F,3,College,Married,Less than $40K,Blue,28,4,2,1,1788.0,0,1788.0,1.001,3511,56,0.931,0.0
713048733,0,50,M,2,Uneducated,Married,$120K +,Blue,40,3,1,1,34516.0,1871,32645.0,0.356,4054,75,0.364,0.054
720247158,0,63,M,0,Graduate,Single,Unknown,Blue,36,6,3,2,7108.0,600,6508.0,0.813,3787,68,0.619,0.084
778282758,0,55,M,2,College,Divorced,$120K +,Blue,45,6,2,1,26729.0,1052,25677.0,1.034,4140,69,0.816,0.039
716919633,0,58,F,1,Uneducated,Unknown,$40K - $60K,Blue,39,5,1,1,2406.0,0,2406.0,1.016,4450,73,0.698,0.0
751563933,0,43,F,3,High School,Married,Less than $40K,Blue,36,3,3,2,9484.0,2451,7033.0,0.637,7242,95,0.508,0.258
720831783,0,50,F,0,High School,Unknown,Less than $40K,Blue,36,3,2,1,2242.0,888,1354.0,0.661,4708,81,0.558,0.396
715807383,0,45,F,4,Post-Graduate,Single,$40K - $60K,Blue,36,1,3,3,4688.0,0,4688.0,0.593,5248,89,0.745,0.0
767653233,0,48,M,3,Graduate,Married,$60K - $80K,Blue,42,6,1,3,6085.0,930,5155.0,1.307,3154,59,0.967,0.153
787361583,0,50,M,4,College,Divorced,$60K - $80K,Blue,44,4,2,3,13911.0,2160,11751.0,0.73,2204,60,0.667,0.155
778718658,0,33,F,2,High School,Divorced,Unknown,Blue,15,3,3,4,9725.0,0,9725.0,0.75,4062,65,0.711,0.0
708606633,1,56,F,3,Graduate,Married,$40K - $60K,Blue,44,6,3,4,1544.0,0,1544.0,0.315,1902,35,0.4,0.0
713309583,0,55,F,2,College,Married,Less than $40K,Blue,36,6,3,4,2967.0,2129,838.0,1.075,2177,59,0.788,0.718
806179683,0,63,F,1,College,Single,$40K - $60K,Blue,56,5,3,2,3071.0,2044,1027.0,0.91,4433,68,0.659,0.666
823912308,0,38,F,3,Graduate,Married,Less than $40K,Blue,34,5,1,0,3402.0,1813,1589.0,0.653,1767,28,0.647,0.533
714407058,0,40,M,3,Uneducated,Divorced,$80K - $120K,Blue,29,3,2,1,30997.0,2330,28667.0,0.65,3821,81,0.841,0.075
779305008,0,41,F,4,High School,Single,Less than $40K,Blue,23,3,2,2,2787.0,2053,734.0,0.76,4949,76,0.551,0.737
708323208,1,49,F,3,Uneducated,Married,Less than $40K,Blue,36,4,2,4,1522.0,0,1522.0,0.482,2241,36,0.8,0.0
779484408,0,37,M,1,Unknown,Married,$60K - $80K,Blue,19,6,1,2,18951.0,1243,17708.0,1.148,2874,58,0.657,0.066
783573408,0,42,F,4,College,Single,$40K - $60K,Blue,36,3,1,2,2575.0,2136,439.0,0.722,5267,83,0.886,0.83
721083258,0,37,F,4,High School,Divorced,$40K - $60K,Blue,22,5,1,3,2563.0,1638,925.0,0.681,2064,46,0.917,0.639
713160258,0,54,F,2,Graduate,Married,Less than $40K,Blue,44,1,2,3,3034.0,2033,1001.0,0.642,4349,90,0.731,0.67
711871758,1,30,F,1,Graduate,Married,Less than $40K,Blue,36,2,2,3,2905.0,2517,388.0,0.725,2487,39,0.393,0.866
712693908,1,43,M,3,Graduate,Married,$120K +,Blue,31,2,4,1,13883.0,783,13100.0,0.749,1871,32,0.684,0.056
715566408,0,45,F,3,Doctorate,Married,Less than $40K,Blue,36,1,2,2,2143.0,1479,664.0,0.708,4404,77,0.75,0.69
711783483,0,55,F,3,Post-Graduate,Single,$40K - $60K,Blue,46,4,3,2,5162.0,984,4178.0,0.842,3562,72,0.895,0.191
708104658,0,46,M,1,Graduate,Unknown,$40K - $60K,Blue,36,4,3,2,1438.3,890,548.3,1.143,2928,48,1.4,0.619
718819158,0,54,F,3,Uneducated,Single,$40K - $60K,Blue,41,3,1,3,2488.0,2196,292.0,0.733,4361,75,0.63,0.883
715072533,0,41,F,3,Unknown,Unknown,$40K - $60K,Blue,36,2,6,2,4451.0,0,4451.0,0.726,4456,75,0.974,0.0
797238108,0,49,F,4,Unknown,Divorced,Less than $40K,Blue,43,5,1,2,3232.0,824,2408.0,0.796,3915,74,0.644,0.255
710492733,0,29,M,0,Post-Graduate,Single,$40K - $60K,Blue,19,4,1,2,13632.0,1482,12150.0,0.893,2168,42,2.5,0.109
708290208,0,43,F,3,High School,Married,Less than $40K,Silver,31,3,3,4,13608.0,1190,12418.0,0.553,3118,76,0.767,0.087
712235433,1,43,F,1,Graduate,Single,Less than $40K,Blue,36,2,3,2,2886.0,0,2886.0,0.587,2326,50,0.429,0.0
757291008,1,46,M,4,Unknown,Married,$80K - $120K,Blue,39,3,3,2,34516.0,289,34227.0,0.95,8964,76,1.054,0.008
769684158,0,42,M,4,College,Single,$40K - $60K,Blue,36,3,3,2,2502.0,1488,1014.0,0.56,3763,75,0.875,0.595
720755658,0,42,F,2,Doctorate,Married,Less than $40K,Blue,32,6,6,0,1592.0,0,1592.0,0.745,4172,70,0.75,0.0
779299233,0,52,F,3,Graduate,Single,Less than $40K,Silver,34,3,2,2,13109.0,1375,11734.0,0.742,3563,73,0.553,0.105
715499058,1,36,F,2,High School,Married,$40K - $60K,Blue,36,4,3,2,1848.0,0,1848.0,0.906,2775,33,0.435,0.0
738749733,0,57,F,4,Doctorate,Married,Unknown,Blue,47,4,3,3,7345.0,1814,5531.0,0.472,1390,30,0.25,0.247
709052883,0,47,F,4,High School,Single,$40K - $60K,Blue,36,3,1,1,1596.0,0,1596.0,0.788,5678,81,0.8,0.0
794556333,0,43,F,2,Unknown,Single,Unknown,Blue,27,1,3,3,3287.0,1697,1590.0,0.711,5236,77,1.026,0.516
721473783,0,35,F,3,Graduate,Married,Less than $40K,Blue,21,3,1,1,2272.0,604,1668.0,0.987,4614,75,0.974,0.266
721057758,0,61,F,1,Unknown,Married,Unknown,Blue,47,4,2,3,1438.3,0,1438.3,1.337,1449,27,1.455,0.0
754872333,0,50,M,2,Graduate,Married,$120K +,Blue,43,3,1,3,20114.0,0,20114.0,0.82,4740,88,0.796,0.0
720788883,0,58,F,0,Uneducated,Unknown,Unknown,Blue,36,1,2,3,3736.0,2209,1527.0,0.98,15886,118,0.662,0.591
717136533,0,37,F,2,Uneducated,Single,Less than $40K,Blue,26,4,2,2,2586.0,835,1751.0,0.721,4883,73,0.825,0.323
720466383,0,59,M,1,High School,Unknown,$40K - $60K,Blue,46,4,1,2,14784.0,1374,13410.0,0.921,1197,23,1.3,0.093
736145283,0,43,M,2,College,Married,$80K - $120K,Blue,24,6,1,4,1669.0,0,1669.0,0.698,3591,59,0.788,0.0
744705408,0,48,F,4,Graduate,Single,Unknown,Blue,41,5,3,2,5239.0,1172,4067.0,0.825,4241,61,0.968,0.224
787488108,0,48,F,1,High School,Married,Unknown,Blue,36,6,4,4,14228.0,1953,12275.0,0.651,1970,51,0.645,0.137
709735008,0,35,M,2,High School,Married,$80K - $120K,Blue,22,3,1,4,3023.0,1435,1588.0,0.62,1920,34,0.619,0.475
709554483,0,53,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,3,4840.0,2517,2323.0,0.445,1637,22,1.0,0.52
715973583,0,56,M,3,Uneducated,Married,$120K +,Blue,36,6,3,3,34516.0,1047,33469.0,0.61,1378,30,0.429,0.03
801366783,0,51,F,1,College,Single,Less than $40K,Blue,45,3,3,2,4860.0,1772,3088.0,0.561,4329,80,0.86,0.365
826148883,0,45,M,2,Graduate,Married,$120K +,Blue,41,4,3,1,16453.0,1660,14793.0,0.629,14762,108,0.742,0.101
716556258,0,50,F,3,Doctorate,Single,Less than $40K,Blue,39,6,1,3,9966.0,0,9966.0,0.966,4401,60,1.069,0.0
719186433,0,53,F,1,College,Single,Unknown,Blue,44,3,2,2,11012.0,1328,9684.0,0.617,3793,86,0.654,0.121
780605508,0,53,M,1,Unknown,Married,$40K - $60K,Blue,41,5,1,3,2885.0,1433,1452.0,1.017,1170,23,0.769,0.497
714207483,0,47,M,3,Graduate,Married,$80K - $120K,Blue,41,6,1,4,11997.0,1424,10573.0,0.749,4125,80,0.86,0.119
716068683,0,28,M,0,Uneducated,Divorced,Unknown,Blue,36,3,3,3,16766.0,1535,15231.0,1.042,3093,77,0.878,0.092
772684833,0,32,F,1,Unknown,Married,Less than $40K,Blue,22,3,3,2,2642.0,2035,607.0,1.119,1761,42,0.909,0.77
718281408,0,36,F,2,Unknown,Married,$40K - $60K,Blue,25,3,1,2,4789.0,1257,3532.0,1.134,1534,29,0.933,0.262
708996708,0,55,M,1,Graduate,Single,$80K - $120K,Blue,46,3,1,1,21032.0,1409,19623.0,0.767,15584,105,0.81,0.067
718739508,0,51,F,5,Unknown,Married,Less than $40K,Blue,39,6,2,4,5455.0,1217,4238.0,0.66,3863,67,0.811,0.223
794540883,0,56,F,1,Post-Graduate,Married,$40K - $60K,Blue,38,1,2,1,3485.0,1465,2020.0,0.653,4776,87,1.023,0.42
709284333,0,36,M,1,Uneducated,Divorced,$120K +,Blue,28,6,3,2,5260.0,1116,4144.0,0.664,2546,62,0.879,0.212
714790008,0,38,F,1,Unknown,Single,Less than $40K,Blue,36,3,2,3,3764.0,0,3764.0,0.583,1572,57,0.357,0.0
714514008,1,38,F,1,Graduate,Married,Unknown,Blue,29,3,3,3,8953.0,0,8953.0,0.403,1982,43,0.303,0.0
719291283,0,36,F,4,High School,Single,Less than $40K,Blue,28,5,1,2,2226.0,1607,619.0,0.656,2660,62,1.0,0.722
713242383,1,39,M,2,Uneducated,Married,$120K +,Silver,19,2,1,2,34516.0,796,33720.0,0.841,7721,75,0.667,0.023
720243933,1,47,M,2,Uneducated,Married,$60K - $80K,Blue,32,1,3,6,1789.0,0,1789.0,0.637,2784,49,0.581,0.0
711004533,0,44,F,2,Graduate,Single,Less than $40K,Blue,26,6,3,1,2240.0,1664,576.0,0.691,4399,80,0.6,0.743
713997183,0,34,F,2,Unknown,Single,Less than $40K,Blue,36,3,3,2,2791.0,2160,631.0,0.825,2214,56,0.6,0.774
718712583,0,44,M,2,Uneducated,Married,$80K - $120K,Blue,33,3,1,1,34496.0,1665,32831.0,0.883,8092,80,0.667,0.048
780322908,0,52,F,3,Unknown,Married,Less than $40K,Blue,38,1,2,3,3281.0,911,2370.0,0.665,4431,67,1.094,0.278
709826058,0,49,M,2,Unknown,Married,$80K - $120K,Blue,36,3,1,1,34516.0,2435,32081.0,0.732,1805,34,0.619,0.071
717877533,0,39,F,2,Graduate,Single,$40K - $60K,Blue,36,5,1,1,11314.0,0,11314.0,0.674,3761,70,0.628,0.0
720779733,0,56,M,1,Uneducated,Married,$120K +,Blue,36,3,2,2,6041.0,1355,4686.0,0.685,1747,49,0.581,0.224
709465758,0,62,F,1,Post-Graduate,Married,Less than $40K,Blue,53,3,1,3,1438.3,0,1438.3,0.699,902,31,0.409,0.0
720620058,0,41,M,4,High School,Unknown,$80K - $120K,Blue,36,4,3,2,23124.0,1746,21378.0,0.807,1959,50,0.724,0.076
709253433,0,50,F,2,Uneducated,Married,$40K - $60K,Blue,41,2,1,2,10946.0,1912,9034.0,0.362,2448,58,0.45,0.175
769980333,0,36,M,1,Uneducated,Single,$80K - $120K,Blue,30,4,2,5,13005.0,2152,10853.0,1.424,3023,53,0.767,0.165
713650683,0,65,F,0,Graduate,Married,Less than $40K,Blue,56,4,1,4,3094.0,2266,828.0,0.724,1591,37,0.321,0.732
710112933,0,28,M,1,Uneducated,Single,$60K - $80K,Blue,18,6,3,2,16604.0,1716,14888.0,1.025,2580,61,0.649,0.103
720406233,0,35,F,2,Graduate,Married,Less than $40K,Blue,36,5,2,4,5546.0,1829,3717.0,0.673,1770,46,1.0,0.33
720673008,0,49,F,3,Unknown,Divorced,Less than $40K,Blue,38,3,3,4,1652.0,812,840.0,0.548,1771,47,0.516,0.492
803113383,1,55,F,1,Uneducated,Single,Less than $40K,Blue,49,3,4,3,3292.0,0,3292.0,0.482,2222,54,0.636,0.0
715765758,0,54,F,2,Uneducated,Single,Less than $40K,Blue,41,5,2,4,1438.3,814,624.3,0.675,4217,72,0.5,0.566
779247483,1,46,F,1,Uneducated,Unknown,Unknown,Blue,28,5,2,6,2069.0,0,2069.0,0.656,2754,55,0.667,0.0
713082708,0,41,F,2,High School,Married,Less than $40K,Blue,36,6,2,2,4953.0,991,3962.0,0.342,4183,67,0.489,0.2
709345008,1,53,F,2,Doctorate,Married,Unknown,Blue,39,1,2,3,1438.3,0,1438.3,0.644,807,22,0.692,0.0
712214283,0,40,M,2,Graduate,Married,$120K +,Blue,28,6,3,3,18295.0,0,18295.0,0.625,4827,70,0.75,0.0
798788958,0,32,M,1,High School,Single,$80K - $120K,Blue,26,2,3,2,6407.0,1130,5277.0,0.756,14471,93,0.603,0.176
789772983,0,49,M,3,College,Unknown,$80K - $120K,Blue,38,3,3,3,4694.0,0,4694.0,0.582,3798,56,1.24,0.0
710404533,0,50,M,2,Graduate,Married,$80K - $120K,Blue,37,6,2,1,1438.3,862,576.3,0.65,1391,40,0.212,0.599
714677583,1,50,F,3,Doctorate,Single,Unknown,Blue,36,4,3,3,5173.0,0,5173.0,0.912,8757,68,0.789,0.0
715746633,0,64,F,0,Graduate,Single,Less than $40K,Blue,54,3,1,2,5577.0,689,4888.0,0.985,4256,70,1.121,0.124
789953733,0,46,F,3,Graduate,Married,Less than $40K,Blue,37,5,1,3,2470.0,1961,509.0,0.802,4519,78,0.733,0.794
716713533,0,53,M,3,Post-Graduate,Single,$80K - $120K,Blue,44,5,2,2,19063.0,1236,17827.0,0.542,3393,58,0.871,0.065
713016633,0,47,M,3,High School,Single,$60K - $80K,Blue,36,4,3,2,5344.0,1582,3762.0,0.537,1984,36,1.0,0.296
754564308,0,46,F,3,Graduate,Married,$40K - $60K,Blue,39,3,3,2,2644.0,2126,518.0,0.748,3601,66,0.65,0.804
711627558,0,40,F,3,Uneducated,Single,Less than $40K,Blue,30,5,1,2,1625.0,912,713.0,0.877,3968,73,0.698,0.561
711374283,0,47,M,3,High School,Single,$80K - $120K,Blue,42,4,1,0,24480.0,1923,22557.0,0.505,1416,32,0.778,0.079
719794383,0,60,F,2,College,Married,Less than $40K,Blue,41,6,2,2,4167.0,0,4167.0,0.917,5039,85,0.809,0.0
720182658,0,44,F,3,Uneducated,Single,Unknown,Blue,31,4,2,3,18056.0,940,17116.0,0.629,4473,72,0.6,0.052
771212508,0,34,F,2,Unknown,Single,Less than $40K,Blue,21,6,3,4,6131.0,1270,4861.0,0.913,2825,93,0.824,0.207
710256708,0,30,M,1,Unknown,Single,Less than $40K,Blue,19,5,2,0,8744.0,1712,7032.0,0.895,2579,68,0.659,0.196
713368833,0,49,M,2,College,Single,$60K - $80K,Blue,41,6,3,4,6205.0,2233,3972.0,0.662,3906,64,0.684,0.36
807014583,0,31,F,0,Graduate,Divorced,Unknown,Blue,26,3,3,3,1469.0,0,1469.0,0.915,4331,89,0.935,0.0
712599783,0,39,M,3,Uneducated,Single,$80K - $120K,Blue,36,4,2,1,12618.0,1585,11033.0,0.586,4768,82,0.864,0.126
811140933,0,43,F,2,High School,Married,Less than $40K,Blue,29,4,1,2,2616.0,1786,830.0,0.876,5219,63,0.75,0.683
717114708,0,34,F,0,Graduate,Married,$40K - $60K,Blue,26,3,3,2,2991.0,1830,1161.0,0.777,4414,77,0.878,0.612
710509758,0,36,M,4,College,Single,$120K +,Blue,36,5,3,3,28200.0,765,27435.0,0.68,2507,64,0.641,0.027
718682883,0,41,M,2,Unknown,Single,$80K - $120K,Blue,34,3,3,1,19110.0,2449,16661.0,1.0,4478,76,0.727,0.128
816829608,0,44,M,2,Unknown,Married,$80K - $120K,Blue,39,6,2,2,1438.3,0,1438.3,0.871,1495,39,0.393,0.0
720562008,0,34,M,2,Graduate,Single,$80K - $120K,Silver,22,4,3,3,34516.0,1263,33253.0,0.603,2759,65,0.806,0.037
710633808,0,26,M,0,Graduate,Single,$60K - $80K,Blue,13,3,3,3,7102.0,0,7102.0,0.537,2411,41,0.281,0.0
756488883,0,41,M,2,Uneducated,Single,$80K - $120K,Blue,34,6,2,2,2196.0,1619,577.0,0.656,2040,65,0.711,0.737
709861008,0,47,M,4,Post-Graduate,Married,$80K - $120K,Blue,30,3,3,1,27720.0,2414,25306.0,0.752,8520,89,0.589,0.087
770968383,1,41,M,4,Graduate,Married,$80K - $120K,Silver,28,3,2,3,34516.0,825,33691.0,0.616,2022,52,0.733,0.024
788772708,0,50,F,2,Graduate,Married,Unknown,Blue,31,5,1,3,13745.0,0,13745.0,0.53,4432,61,0.605,0.0
721273008,1,54,F,1,College,Unknown,Less than $40K,Silver,43,6,3,4,10797.0,1252,9545.0,0.489,1739,38,0.226,0.116
811907583,0,45,F,4,Uneducated,Single,Unknown,Blue,40,1,2,2,7600.0,1574,6026.0,0.605,4240,67,0.396,0.207
715127208,0,48,M,3,Doctorate,Divorced,$120K +,Blue,36,4,3,2,34516.0,2517,31999.0,0.697,1699,48,0.846,0.073
713072358,0,42,M,2,Graduate,Married,$80K - $120K,Silver,31,2,1,3,34516.0,1356,33160.0,0.71,12878,104,0.825,0.039
713102733,0,38,F,3,Graduate,Single,Less than $40K,Gold,31,2,3,2,15987.0,1766,14221.0,0.791,8195,94,0.679,0.11
717124983,0,62,F,1,Uneducated,Married,$40K - $60K,Blue,43,3,1,1,4760.0,0,4760.0,0.564,1459,20,0.538,0.0
821837958,0,43,M,3,College,Unknown,$80K - $120K,Blue,39,3,3,1,24850.0,1662,23188.0,0.693,1226,25,0.923,0.067
779521533,0,53,M,2,High School,Married,$120K +,Blue,36,5,3,3,3329.0,1092,2237.0,1.466,1978,33,0.833,0.328
789625383,0,48,M,3,Uneducated,Married,$80K - $120K,Blue,42,4,3,3,9727.0,1626,8101.0,1.006,3543,62,0.676,0.167
719666283,0,55,F,1,Doctorate,Married,Less than $40K,Blue,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615
714633858,0,35,F,2,College,Married,Less than $40K,Blue,18,3,3,2,5779.0,2517,3262.0,1.201,2102,32,1.133,0.436
718473558,1,42,F,3,Doctorate,Single,Less than $40K,Blue,18,5,3,4,8668.0,0,8668.0,0.275,1402,38,0.31,0.0
713199558,0,57,F,3,Doctorate,Single,Less than $40K,Blue,44,5,3,2,1737.0,813,924.0,0.756,3669,58,0.812,0.468
719831958,0,49,M,3,College,Single,$120K +,Blue,36,5,2,4,34516.0,0,34516.0,0.646,1793,44,0.833,0.0
787494783,0,58,M,3,High School,Married,$60K - $80K,Blue,46,5,3,2,8184.0,1205,6979.0,0.965,2140,49,0.69,0.147
710157108,0,42,F,3,Graduate,Single,$40K - $60K,Blue,33,6,2,3,3376.0,1661,1715.0,0.618,4629,75,0.923,0.492
709606158,0,37,F,2,Graduate,Married,Less than $40K,Blue,31,1,3,3,2984.0,0,2984.0,0.77,4878,86,0.87,0.0
712849158,1,55,M,0,High School,Divorced,$80K - $120K,Blue,44,4,3,3,19793.0,2488,17305.0,0.594,2186,44,0.467,0.126
772198983,0,53,F,2,Graduate,Married,$40K - $60K,Blue,42,3,5,1,3024.0,1649,1375.0,0.587,4463,89,0.679,0.545
711276933,0,56,F,3,Graduate,Married,Less than $40K,Blue,44,6,4,2,2030.0,1262,768.0,0.862,4851,84,0.867,0.622
713800158,0,58,M,0,High School,Married,$80K - $120K,Blue,36,6,3,2,2994.0,2351,643.0,0.469,1540,32,0.185,0.785
708902883,0,55,M,2,Graduate,Single,$120K +,Blue,36,5,2,2,12856.0,0,12856.0,0.51,3364,61,0.564,0.0
713894358,0,51,M,2,Post-Graduate,Unknown,$80K - $120K,Gold,46,2,3,2,34516.0,814,33702.0,0.735,7889,98,0.508,0.024
709587783,0,39,M,4,Post-Graduate,Single,$60K - $80K,Silver,36,6,3,3,25133.0,0,25133.0,0.461,4033,73,0.327,0.0
708219108,0,49,M,3,College,Divorced,$80K - $120K,Blue,38,2,3,3,9959.0,1143,8816.0,0.661,7300,77,0.638,0.115
716823408,0,65,M,0,Doctorate,Single,Unknown,Blue,56,3,2,2,28410.0,1608,26802.0,0.913,2278,77,1.139,0.057
715416633,0,54,M,1,Unknown,Married,$80K - $120K,Blue,36,4,1,2,6175.0,960,5215.0,0.709,1847,59,0.405,0.155
712822758,0,52,F,3,Uneducated,Married,Less than $40K,Blue,33,6,3,3,5677.0,1403,4274.0,0.951,2730,58,0.758,0.247
812247033,1,51,F,3,Uneducated,Married,Less than $40K,Blue,46,5,5,2,3536.0,0,3536.0,0.542,3281,39,0.393,0.0
710045058,0,46,M,5,High School,Married,$40K - $60K,Silver,28,5,1,3,18797.0,2158,16639.0,0.446,1364,40,0.538,0.115
718080558,1,41,F,4,High School,Single,Less than $40K,Blue,36,6,3,3,4720.0,0,4720.0,0.978,8798,67,0.675,0.0
794579658,0,47,M,3,High School,Married,$80K - $120K,Blue,32,3,2,2,23424.0,2517,20907.0,0.762,3537,73,0.738,0.107
788038383,0,33,F,3,Graduate,Married,Less than $40K,Blue,25,3,2,2,2307.0,1385,922.0,1.515,2440,48,0.846,0.6
717049533,0,39,F,3,Doctorate,Unknown,$40K - $60K,Blue,28,5,3,0,7262.0,1466,5796.0,0.512,1438,28,0.556,0.202
819647358,1,38,M,2,Unknown,Single,$60K - $80K,Blue,33,2,3,2,12871.0,0,12871.0,0.598,2413,53,0.606,0.0
712036383,1,49,M,4,High School,Single,$60K - $80K,Blue,30,6,3,3,18418.0,0,18418.0,0.918,9980,68,0.744,0.0
716606733,0,33,F,1,Graduate,Single,$40K - $60K,Blue,18,2,2,3,3043.0,2054,989.0,0.735,4833,85,0.667,0.675
719799033,0,52,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,40,2,1,2,5520.0,2448,3072.0,0.862,14330,116,0.681,0.443
814593858,0,58,M,3,High School,Single,$120K +,Blue,53,4,1,2,6103.0,1798,4305.0,0.705,1468,34,0.619,0.295
721290708,0,50,M,1,Uneducated,Single,$60K - $80K,Blue,30,1,3,2,14217.0,1816,12401.0,0.978,15554,99,0.678,0.128
710325258,0,52,M,1,Unknown,Married,$80K - $120K,Silver,36,6,1,0,34516.0,1847,32669.0,0.527,3284,65,0.477,0.054
827114058,0,46,M,4,Post-Graduate,Married,$60K - $80K,Blue,42,6,2,1,11634.0,0,11634.0,0.52,4447,74,0.574,0.0
818929158,0,36,M,2,Doctorate,Single,$40K - $60K,Blue,31,3,3,2,11558.0,0,11558.0,0.545,2220,53,0.828,0.0
795218883,0,47,M,3,High School,Married,$60K - $80K,Blue,41,2,3,3,4207.0,1556,2651.0,0.658,15312,122,0.718,0.37
823149483,0,52,F,1,Post-Graduate,Single,$40K - $60K,Blue,48,1,5,3,1766.0,0,1766.0,0.769,4643,76,0.617,0.0
708340758,1,41,M,4,High School,Married,Less than $40K,Blue,32,2,3,3,7769.0,0,7769.0,0.943,8109,74,0.762,0.0
711224733,1,32,M,0,High School,Married,$120K +,Blue,27,3,3,4,22382.0,0,22382.0,0.418,695,10,0.25,0.0
717591483,0,52,F,3,Graduate,Single,Less than $40K,Blue,44,4,1,3,3416.0,2044,1372.0,0.994,1924,48,0.92,0.598
795920358,0,33,F,2,High School,Married,Less than $40K,Blue,27,3,2,3,7185.0,0,7185.0,1.504,2679,45,0.8,0.0
716850558,0,48,M,4,Graduate,Unknown,$60K - $80K,Gold,32,5,1,3,34516.0,1285,33231.0,0.654,15279,122,0.649,0.037
